GUNDAM_RX-104FF,264557508,0,1,100,寧願舍一頓飯也聽你唱💚,@DeLoading [幽灵][幽灵][幽灵],5975936587,0,2023-09-12 07:29:08
百变怪存于摩登世代,8747413443,0,2,1010000,遙遠的地方~聽不到貓貓的歌ƪ(•̃͡ε•̃͡)∫,㊗️你每天平安，㊗️你盡量快樂，㊗️你減少失去，㊗️你時常慶祝，㊗️你永遠被愛,5974293748,0,2023-09-08 23:39:58
是小黑吖-,1599423918,15,1,420100,I miss you.,明天生日，放自己一天假！[星星],5974188993,0,2023-09-08 20:25:16
空调气,3280498036,0,2,350100,性格缺陷,祝你所爱的是值得去爱，祝你快乐，也可以不快乐,5973892505,0,2023-09-08 01:28:03
是炸毛超超鸭,1952074978,12,2,330200,新手女大 请多多关照,胡萝卜生日快乐！,5973847905,1,2023-09-08 00:07:30
EyeofSkad,267390852,24,1,110101,,生日快乐小董！不管以后你的生日我们是否在一个城市，我是否还在你的身边，都祝你一直快乐,5972101797,0,2023-09-04 00:01:20
乌托邦仿生人K,398183943,18,1,330600,BE JOYFUL IN HOPE，PATIENT IN AFFLICTION.NO FEAR IN LOVE.,Happy birthday to my girl[蛋糕],5970493156,0,2023-09-01 00:36:11
wushuee5-,8025666599,25,1,370300,,祝自己30岁生日快乐。,5970458310,0,2023-08-31 23:59:49
阿七Lion,548624723,0,0,130100,,祝你生日快乐~！,5970440322,0,2023-08-31 23:26:08
拉拉拉_pull,1658495837,0,2,100,健康 开心 发财,23年8月31日 祝我生日快乐[蛋糕],5970029408,2,2023-08-31 00:39:40
美式当水喝,538227861,0,1,100,,哈哈哈我9.1号生日打算放一整天给自己,5968769909,0,2023-08-28 16:55:04
天边一只鱼haha,6326827848,11,2,131100,自由之风永远吹拂。,后天生日，明明想着正好不上网课，可是突然要上[多多大哭][多多大哭],5967861369,0,2023-08-26 22:18:56
当务之急是睡觉-_-,1777625986,0,2,440100,,祝自己生日快乐.,5967826206,0,2023-08-26 21:11:15
Shellsonthebeach,1566814133,0,0,100,,谢谢让我遇到ff\( ˆoˆ)/\(ˆoˆ )/,5967446799,0,2023-08-26 00:43:21
-时时岁岁,347778535,12,2,100,aLIEz,生日快乐！！,5966950358,0,2023-08-25 10:10:05
天暗得刚刚好,1436380385,9,1,350500,我的梦想就是过上不被闹钟吵醒的生活,原来生日快乐已经是22年的事了，朋友，每年都要记得过生日哦，希望每一个在生日的人岁岁平安，不是生存下去而是生活下去☺️，生日快乐，大朋友,5966175056,0,2023-08-23 22:58:07
落日小熊YUMO,7928038355,13,2,320900,,虽然没有人记得，但是祝自己十八岁生日快乐呀,5965232130,0,2023-08-22 07:47:51
紫垣丶,468447637,0,0,100,,祝自己生日快乐！,5964103556,1,2023-08-20 01:17:50
卐叶子,3669774181,13,1,220100,得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得得,祝自己18岁生日快乐,5964073096,2,2023-08-20 00:14:07
养猫和鱼可以吧,408644412,13,2,510500,,18岁成年，自己生日快乐！,5962333178,3,2023-08-17 07:23:47
破碎-酩酊河_,3353611571,0,2,1001300,,祝你快乐 也可以不快乐 要允许一切发生,5962310363,1,2023-08-17 03:58:44
yoyaku,255550757,0,2,100,移动互联网我的生活,今天生日，生日快乐~,5962131640,2,2023-08-16 21:36:34
社恐别评论210617,5014109015,0,2,100,不要评论我,周岁满20了，人生的新开始,5961562665,3,2023-08-16 01:18:21
就叫小鸭好了,342264741,14,2,320200,天天开心,祝我生日快乐,5961515559,2,2023-08-16 00:03:15
帅气的大嘟嘟,1381139108,0,2,100,每一个未来 都有人在,生日快乐[蛋糕],5960441446,0,2023-08-14 01:11:30
ChronicStress,1482462226,13,1,130400,扣1复活我自己,今天不当大猩猩了 今天当寿星,5960408819,1,2023-08-14 00:08:38
Echo-木兰,263854472,0,0,100,,生日快乐[蛋糕],5959847733,0,2023-08-13 00:00:11
-云书o-,3234727219,0,0,100,期待只是一瞬间t,20年了我郁郁而终，21岁那天过来看看如果不过来，可能我释怀了。也许，我....忘不了的伤，会听回回来[哀伤],5958582878,0,2023-08-11 09:59:10
苏沫沫0221,2094226757,15,1,431300,无人问津的港口 总会开满鲜花,好,5957037579,0,2023-08-08 19:46:28
等我们老了_就定居在重庆,1651145781,0,1,100,如果你也喜欢房东的猫 那我们就是朋友,今天是我的20岁生日[呲牙],5955929796,1,2023-08-07 07:18:12
前浦佳路迎风坡,1868877100,14,0,310101,人生最珍贵的不是相遇，而是久别重逢,生日快乐,5955818755,0,2023-08-07 00:05:15
二十九次日落o,1661342007,16,2,100,你指尖跃动的电光是我此生不变的信仰！唯我超电磁炮永世长存！,祝我生日快乐[礼物],5955261442,0,2023-08-06 00:01:37
迦宁Boundary,7943006415,0,0,310101,,佩岭的声音和作词有鼓舞到我！爱您,5953115136,1,2023-08-02 14:02:12
Musitar,634153,0,0,100,Living an idea.,[星星][星星][星星],5952890261,0,2023-08-02 01:07:27
深秋里的黄昏,1713031991,12,1,410100,,我要和小黑一桌,5952508830,0,2023-08-01 13:07:08
想好了今天吃什么,3250233352,14,2,371300,,过生日啦,5951666915,0,2023-07-31 00:08:20
rosy_敏,2120233798,0,0,320900,,25岁啦～,5951195989,0,2023-07-30 07:37:22
双萤琪菲,1480704042,16,2,430100,,21岁的小大人啦,5950524850,0,2023-07-29 00:34:06
双萤琪菲,1480704042,16,2,430100,,听这首歌的第一年“祝你期待的，不再落空”,5950521633,0,2023-07-29 00:33:23
-Moverest-,133199390,0,1,100,世界上的歌声将我们连结在一起。那些被遗忘的旋律、未被推送的佳作，依然等待被聆听、被珍惜。我热爱音乐〈国语曲库〉，专注于歌曲的词意、情感表达与演唱意境。不随波逐流，不盲目追随，只愿发掘值得珍藏的小众之声，让好歌被听见，让情感被共鸣。不随便关注人，不再加粉团。【开心家族】成立于2018.7.22，由彩虹色流星雨⚡-Moverest-创建，至今六周年。人生如旅，音乐相伴。有些旋律稍纵即逝，有些歌词却刻进心底。有些相遇擦肩即忘，有些声音却值得回首。生命如书，每一首歌都是章节——或短暂，或悠长，总有一些让人铭记。愿能在音乐里找到共鸣，在旋律中感受温暖。若安好，便是晴天。,祝大家生日快乐，珍惜这值得纪念的时刻，愿你所期待的实现，所爱的被珍视，快乐与自我相伴。,5948632562,0,2023-07-26 10:42:23
FFggz,425428528,0,2,100,在风里,今天十八岁！祝我生日快乐！也祝大家天天开心,5947999838,0,2023-07-25 08:49:33
阿里嘎多GGbond,1704734484,0,1,210200,冷处偏佳,祝你生日快乐,5947992991,0,2023-07-25 08:27:52
白兔野,3286819226,13,2,429021,,今天十八岁啦,5947855466,1,2023-07-25 00:00:39
是炸毛超超鸭,1952074978,12,2,330200,新手女大 请多多关照,我17岁啦嘻嘻,5947439694,1,2023-07-24 10:27:19
星竹_Cri,92537663,0,0,100,天空是死去童年的颜色。,祝六天前的自己，生日快乐，也可以不快乐。,5947362854,0,2023-07-24 03:57:15
Pyati,1328828282,20,2,440100,茫茫人海中找不到了,佩岭每次真的击中俺滴小心脏，好有感情[多多难过],5947291941,1,2023-07-24 00:26:35
不说话的小天添,87602101,21,1,361100,,是谁今天生日的时候听了演唱会，是我,5946618321,1,2023-07-22 22:19:20
A青妹,1795535794,0,2,330200,土豆,明天我19岁生日,5946100788,1,2023-07-21 23:54:08
A青妹,1795535794,0,2,330200,土豆,一样,5946099153,1,2023-07-21 23:53:44
斯密马赛回旋踢,72090265,21,1,441500,算了。,今天我生日,5946096861,0,2023-07-21 23:48:33
闻人南翾_,2117152151,0,0,1005900,加载中…,不想过生日。,5946044615,0,2023-07-21 22:33:05
宇宙的温柔与喵,369518467,0,1,610100,,生日快乐了，要成为很好的大人呀[可爱],5945505210,0,2023-07-21 00:04:46
是炸毛超超鸭,1952074978,12,2,330200,新手女大 请多多关照,我马上也要17岁啦！,5944620780,0,2023-07-19 22:13:50
凌晨三点一定睡_,4922208999,9,2,130100,,祝我生日快乐,5943174756,0,2023-07-17 19:09:11
不畏将来不念过往170607,501830649,0,2,530300,,祝你期待的 不再落空，祝你所爱的 是值得去爱的，祝你在意的 也是能读懂你的，祝你快乐 或者也可以不快乐，祝你好好生活 祝你从容自我，祝你醒来后 又是全新的，今天祝我生日快乐！也祝所有今天生日的宝子生日快乐！[多多比耶][多多大笑][多多亲吻],5939866867,1,2023-07-12 19:11:05
Atlantiserein,2041213603,17,1,310101,”我看过加那利寒流与日本暖流的相遇，看过撒哈拉沙漠的暴雨，看过反气旋上的锋面，没看过你。“,22快乐,5939612019,0,2023-07-12 09:10:32
鹤奎yi,3998998318,11,1,511300,无,今天我16岁生日，同乐[云比心],5939410002,1,2023-07-11 22:29:50
鹤奎yi,3998998318,11,1,511300,无,祝我今天生日快乐,5939410737,0,2023-07-11 22:29:17
Cloud--L,268365167,25,2,110101,*,祝自己30岁快乐！,5939251406,1,2023-07-11 16:35:44
阿蓝呐,92977448,20,2,520100,看44次日落,祝我生日快乐[蛋糕],5938311167,0,2023-07-10 00:14:38
迅捷如风小姐姐,1352263266,0,2,130100,活出自己喜欢的样子！,祝福唱到了心坎里，而我却找不到一个想让ta陪我一起过生日的人！祝我的他早日来到我身边吧！晚安,5938305315,1,2023-07-10 00:07:06
喜欢小清-,2006566688,0,1,110101,,祝我生日快乐,5938286272,1,2023-07-09 23:41:55
Laurovia,1573171843,18,2,100," 心里藏着小星星，生活才能亮晶晶 🫧 ",见字如面，承蒙遇见。,5937865211,0,2023-07-09 05:51:05
谷雨愚人,501662642,0,0,100,,祝自己生日快乐,5936692848,0,2023-07-07 00:14:07
一只安利你的阿喵,1377546903,17,2,440100,来日方长，我们都要奔赴更好的地方,生日快乐生日快乐,5936377151,0,2023-07-06 12:27:04
一只安利你的阿喵,1377546903,17,2,440100,来日方长，我们都要奔赴更好的地方,听着感觉有点像夜车的调子,5936375188,0,2023-07-06 12:26:53
加速颗粒,342298609,0,0,100,明明说好早起看太阳又生怕遗忘,祝你期待的 不再落空，祝你所爱的 是值得去爱的，祝你在意的 也是能读懂你的，祝你快乐 或者也可以不快乐，祝你好好生活 祝你从容自我，祝你醒来后 又是全新的，祝你生日快乐。,5935139931,1,2023-07-04 01:28:11
壹柒零壹_,570642147,0,1,511700,,祝自己生日快乐吧,5935037064,0,2023-07-03 22:29:15
心一小黑,532827630,23,1,120101,,喧嚣的城市里孤单的活着[心碎][心碎][心碎],5933361835,0,2023-06-30 18:20:39
玖仁JRen,473975415,0,0,100,“The answer is inside of me”,[蛋糕],5932987700,0,2023-06-29 23:09:09
云梦空山,1350178493,0,0,360700,好好生活 ‎・ࡇ・ 轻松快乐,一个人的早晨 孤独地听这首生日歌,5932669367,1,2023-06-29 07:46:12
Conanren,3303792116,0,2,370800,,能让人沉下来的一首歌 重新思考一些事情,5932117518,0,2023-06-28 00:43:47
WangQiao巧,8180097453,0,2,1002200,中华人民共和国万岁!,很喜欢杨绛女士的一句话：“我从不后悔对任何一个人好，哪怕是看错人，哪怕是被辜负，哪怕是撞南墙，因为我对你好，不代表你有多好，只是因为我很好”,5930286894,73,2023-06-25 01:45:59
王小黑家的猫猫-,3943355729,10,2,110101,,佩岭，永远快乐,5929990862,0,2023-06-24 16:43:09
_L非魚,1791579216,0,1,420500,love哪有live香,祝我快乐 或者也可以不快乐这一天仅仅是过去了而已，就像所有平凡的日子一样,5929917068,1,2023-06-24 13:54:39
要你管哼-,552762457,0,2,100,放,旺仔旺仔生日快乐[蛋糕]🎊🎈从认识你们时微博粉丝只有五六万，到现在已经有一百多万啦！陪你们一起长大真好啊，还记得听的第一首歌是秋酿，后来越来越喜欢，小黑的声音干净又治愈，佩玲的吉他伴着我入睡，无数个失眠的夜里，还好有你们陪伴～数不清还会一起陪伴多少年，祝我们都是都是全世界最旺的仔～,5929505624,1,2023-06-23 19:46:28
成宝拉-4869,1839927448,0,0,100,,祝你 期待的 不再落空祝你 所爱的 是值得去爱的祝你 在意的 也是能读懂你的祝你 快乐 或者也可以不快乐祝你 好好生活 祝你从容自我祝你 醒来后 又是全新的：）,5929386939,1,2023-06-23 15:41:43
成宝拉-4869,1839927448,0,0,100,,这是佩岭写给自己30岁的礼物，但demo的创作是在27、8生成的。后来再翻看demo的时候，受到触动后更改了歌词，变成了这一首 生日快乐 。标题的那句歌词本来是“祝你所爱的 不会远走”，但佩岭讲，真正到了而立之年，会发现有一些人只能陪你走一段路，于是就做了改动。改动的歌词呢，也是对大家的祝福～,5929386203,7,2023-06-23 15:40:58
唯一唯爱林一,1913518839,13,2,440500,下一站 南湖大道 茶山刘,快乐快乐！！,5929085521,0,2023-06-23 00:40:46
空调气,3280498036,0,2,350100,性格缺陷,首唱会的VJ做的很好[爱心],5928468186,0,2023-06-21 23:02:34
云梦空山,1350178493,0,0,360700,好好生活 ‎・ࡇ・ 轻松快乐,笨拙一点也没关系，重要的是真诚。,5927244170,0,2023-06-19 22:54:30
加速颗粒,342298609,0,0,100,明明说好早起看太阳又生怕遗忘,21岁快乐！,5925794667,0,2023-06-17 14:09:16
杨柳依依你,119074824,0,0,100,这是很好很长的一生。,你的特权 只过生日 不用长大,5925560381,0,2023-06-17 00:30:38
满洲里遇到她1,302275853,20,1,340100,……,[拜],5923739139,0,2023-06-13 22:58:34
Twinkle柠檬茶,1646320210,18,1,371400,哎呦不错哦,生日快乐[爱心],5923370839,0,2023-06-13 04:39:52
Twinkle柠檬茶,1646320210,18,1,371400,哎呦不错哦,生日快乐[爱心],5923369889,0,2023-06-13 04:39:35
Twinkle柠檬茶,1646320210,18,1,371400,哎呦不错哦,生日快乐[爱心],5923370833,0,2023-06-13 04:39:22
瑾铭先生,134353718,18,1,440100,我的生命是一万次春和景明♩♫♪♩♬All I know， is my life. （Recorded at the age of eighteen）,突然间发现 在过生日这件事上 我真的没有什么特别的仪式感 甚至有时候会忘记自己的生日 临期了也不会有期待 好像从小就是这样 相比起有人帮我庆祝 我更喜欢不经意地被人记得 好像从一开始我就没太在意生日这件事 觉得那也不过是生活中普普通通的一天 不会期待收到什么样的礼物 不会期待有没有祝福,5923294687,4,2023-06-13 00:16:34
帐号已注销,528920168,无,无,无,无,希望你能记得我，生日快乐,5923229890,0,2023-06-12 22:46:45
平安喜乐BL,1653502523,0,0,100,你永远也不知道明天和意外哪一个先到来,生日快乐  希望你每一天都快乐  是真的快乐,5923185684,0,2023-06-12 21:43:39
因为我比较闲,608657722,0,1,100,放自己飞行,就和佩岭说的一样，也一直在想这个生日要怎么过，20岁听起来是特别重要的一个节点，但想想自己18岁的时候也以为过了18岁一切都会不一样，但其实那一天仅仅是过去了而已，就像所有平凡的日子一样。,5923028644,7,2023-06-12 15:53:34
MissLuckyyyyy,1336207068,0,0,100,且停且忘且随风，且行且看且从容。,生日快乐zxl,5921594943,0,2023-06-10 06:16:29
半糖主义vv,419441882,19,2,500114,真正的海，也就不怕波澜,今天生日 但是一点也不快乐,5920599268,0,2023-06-08 18:01:56
最好的人会在身边-,1863653800,18,0,361000,,今天生日，祝我考试胜利✌️,5919105428,0,2023-06-06 11:36:16
米斯特_Bai,108038982,32,1,210200,喜欢是纠缠，放开才是爱。这里有悲伤、遗憾、和不舍，也有阶段性神经质的自我调节。,生日快乐！[蛋糕]以后也要快乐啊！,5918886072,1,2023-06-05 23:17:57
人生播放器,1355589961,13,1,150100,这是一个人ฅ,yeah！,5918737792,0,2023-06-05 20:18:36
满洲里遇到她1,302275853,20,1,340100,……,今天是我农历生日，没想到在点开的推荐的一个歌单中随机切换到了这首歌，意外之喜，哈哈哈#生日快乐#,5918184982,0,2023-06-04 19:13:48
情诗难懂,435320186,18,1,371600,But later never comes,平安喜乐，得偿所愿,5917233313,0,2023-06-02 23:59:17
风海子m,1874014566,16,1,320900,,生日快乐[可爱],5916792753,0,2023-06-02 02:19:46
是疯子但没关系,7979968469,0,0,100,,谢谢！,5916282675,0,2023-06-01 01:12:04
一把银河,542475597,0,1,100,须知少时凌云志，曾许人间第一流,生日快乐,5916284931,0,2023-06-01 01:11:02
一把银河,542475597,0,1,100,须知少时凌云志，曾许人间第一流,祝你生日快乐22岁的自己,5916281308,0,2023-06-01 01:06:55
是疯子但没关系,7979968469,0,0,100,,悄悄祝自己生日快乐,5916273877,1,2023-06-01 00:50:38
閉起雙眼你最掛念誰0531,415130877,0,2,440100,,祝自己生日快乐 24岁快乐多一点,5915670028,0,2023-05-31 00:52:10
房东的猫的猫-,1407060026,20,1,100,红鼻子小黑💛王心怡💛,生日快乐，祝自己。,5915599796,0,2023-05-30 23:06:55
_couchpotato-,435269919,0,1,370600,,今天生日祝自己快乐🎉,5915044660,0,2023-05-30 00:08:45
Camellia2529,1700265362,16,2,652200,,祝我最爱的人生日快乐～,5914658282,0,2023-05-29 07:33:06
你还想啷个,344156180,0,0,510100,,今天没有快乐，眼睛都快哭肿啦，但也不止今天没有快乐，是一直没感觉快乐,5912838075,0,2023-05-25 23:02:47
什么时候去旅居,475576443,0,1,330400,我接受人类的多样性,那就祝自己成人快乐吧,5912562875,0,2023-05-25 13:00:45
暮色狂奔吧,427835499,0,2,370600,独自美丽,蟹蟹[多多可怜],5912452748,0,2023-05-25 11:50:30
Conanren,3303792116,0,2,370800,,唱的第一句我就想哭了,5912408959,0,2023-05-25 09:42:01
小猪也要飞天哇,323076300,0,1,445200,,我今天生日，但我没觉得快乐[皱眉],5912407115,0,2023-05-25 09:27:41
隧道夏虫鸣夜,53946836,0,2,100,,祝我的宝贝小羊生日快乐,5912286574,0,2023-05-25 00:05:28
静春修齐,1933746601,16,1,130500,希望你能一直拥有温柔，感受风的软，海的凉，清澈的梦想。,这一天二十一岁啦，是我一生的黄金时代，祝我永远从容自我，快乐或者不快乐。谢谢你们的歌陪我快乐或者不快乐。,5911960022,0,2023-05-24 10:29:23
挖掘机诶,2116609387,15,2,100,hey!今天听什么?,明天生日了[哀伤],5911223540,0,2023-05-22 19:45:21
房东的猫236,607201002,0,1,431200,,没关系呀，我们是一天生日，可有缘份了，希望我们会越来越好，越酷～,5911210685,0,2023-05-22 19:16:49
房东的猫236,607201002,0,1,431200,,嗨，今天可不可以，给自己也买一个小蛋糕，虽然为了仪式感而仪式感很生硬，但这一次是一年唯一一次可以为自己的仪式感耶～,5911211071,0,2023-05-22 19:08:45
Everllastin,418248868,0,2,100,当我找不到合适的词句，我想站成一棵树的模样。,我也想对你说谢谢的，谢谢你祝我生日快乐，好好生活哦,5911212837,1,2023-05-22 19:06:51
房东的猫236,607201002,0,1,431200,,啊，谢谢你，谢谢呀,5911211836,0,2023-05-22 19:05:43
Everllastin,418248868,0,2,100,当我找不到合适的词句，我想站成一棵树的模样。,祝你生日快乐呀！平安喜乐！,5911210801,0,2023-05-22 19:03:33
房东的猫236,607201002,0,1,431200,,祝自己生日快乐，万事胜意～,5911206678,0,2023-05-22 19:02:59
房东的猫236,607201002,0,1,431200,,生日快乐，祝你每天开心，万事胜意～,5911208951,0,2023-05-22 19:02:37
Everllastin,418248868,0,2,100,当我找不到合适的词句，我想站成一棵树的模样。,生日快乐,5910966078,0,2023-05-22 01:29:35
Everllastin,418248868,0,2,100,当我找不到合适的词句，我想站成一棵树的模样。,生日快乐,5910965062,0,2023-05-22 01:29:24
Everllastin,418248868,0,2,100,当我找不到合适的词句，我想站成一棵树的模样。,马上要生日啦，今年生日没什么期待，想当普通的一天过掉，确实，本就是普通的一天，为了仪式感而仪式感很生硬，不记得我生日的人就不记得吧，都随风,5910965048,6,2023-05-22 01:29:14
JuDy_Jie,3939071315,0,1,100,Life is fuck movie.,今天生日🎂,5910359786,1,2023-05-21 00:30:50
暮色狂奔吧,427835499,0,2,370600,独自美丽,今天生日，好想奶奶[多多难过],5909768111,0,2023-05-20 01:04:22
木木木木耳爱干饭,532024824,17,2,440100,,迟来的生日快乐！,5909713702,0,2023-05-19 23:56:39
輕輕地__,1877121858,0,2,100,I feel everything will be alright.,生日快乐！房猫，我们都有在好好长大,5908560572,0,2023-05-17 23:55:44
萌萌是个小太阳_,1431704885,18,2,130100,好好生活(-ι_- )轻松快乐,祝小黑同学生日快乐,5908520922,0,2023-05-17 22:49:11
ssyss-10,330745546,19,1,410100,永远自由,王小黑 生日快乐啊[蛋糕],5908459527,0,2023-05-17 21:07:04
超能力少女哇,1431763276,0,2,450400,可以是不完美的,那就祝自己生日快乐吧,5908337607,0,2023-05-17 15:10:00
爱吃豌豆尖儿儿儿,636100765,14,1,1004800,发现生活，改变自己,生日快乐小黑！,5908272658,1,2023-05-17 12:35:58
35146063,334027092,0,0,100,破烂也在手紧攥,王心怡生日快乐,5908277299,1,2023-05-17 12:34:01
zxcasd666,1459254548,0,0,100,..,生日快乐，红鼻子小黑,5908266427,1,2023-05-17 12:26:02
涂绘星辰,481121817,0,1,100,Sorry Monica Thanks Monica,生日快乐！小黑,5908098394,2,2023-05-17 07:55:09
吃颗小草,1454772834,14,2,370100,请往前走 不要回头,今天是喜欢的女孩子生日呀,5908100084,0,2023-05-17 07:51:04
吴宣仪的涵涵,453186199,14,2,500101,乌鸦为什么像写字台？,祝自己生日快乐[蛋糕] 尽管好像并不是很快乐……,5908088618,3,2023-05-17 06:54:17
一般绿,368571547,0,2,330200,,@红鼻子小黑 生日快乐,5908079306,1,2023-05-17 05:17:55
波风黑羽,315778937,21,1,450100,这是你想要的生活吗,生日快乐呀小黑(•̀ω•́)✧,5908054550,2,2023-05-17 01:45:52
小玄子没有猫,391241367,20,2,330300,,生日快乐。我遥远的朋友。,5908033076,0,2023-05-17 00:44:05
瓶裝怡寶c,8523918385,0,1,100,,小黑，生日快乐,5908019971,2,2023-05-17 00:19:04
空调气,3280498036,0,2,350100,性格缺陷,小黑，生日快乐啊[大笑],5908015598,1,2023-05-17 00:18:00
是der卡Q因,1780685138,15,1,330100,,小黑！㊗️你有智慧，有力量，走在属于自己的路上，喜欢自己的样子，一夜好眠，并充满期待的醒来。无论遇到什么样的困境，你都清楚知道这不能动摇你，做任何决定，更勇敢顺从自己的心[星星]生日快乐！,5908014937,1,2023-05-17 00:11:22
我和不高兴_,538077335,19,2,370200,Free life,生日快乐王心怡,5908011657,2,2023-05-17 00:11:19
海浪在发愁--,1630692031,17,1,1010000,发呆中,小黑生日快乐🎂,5908001403,2,2023-05-16 23:58:29
登登静静看着凌晨黄昏,105567785,0,0,100,我这得意与糟糕的故事。,和《私奔》放在一起听也好好啊,5907514091,1,2023-05-16 06:46:37
Querido77,1348153161,16,2,450100,🏳️‍🌈,我祝我生日快乐,5907469568,1,2023-05-16 01:16:02
千贱贱,117272474,0,1,110108,我很平凡，但我只有一个,这个生日快乐有些伤感[憨笑],5906997644,0,2023-05-15 11:41:36
Lil_Adr1en,571219609,13,1,1004400,停在港湾的船是最安全的，但这不是造船的目的,谢谢房猫们！,5906789316,0,2023-05-14 23:02:40
零度冻糖,1640334067,0,2,100,一位听歌很杂的无业游民,祝我生日快乐🎂天天开心,5905940806,0,2023-05-13 15:52:10
沉辩-,1345945151,0,2,100,永怀善意  清澈明朗,谢谢~,5905933913,0,2023-05-13 15:37:33
冒泡苏打水_,1760821867,0,0,1001300,,生日快乐呀宝~,5905578254,0,2023-05-12 23:12:20
冒泡苏打水_,1760821867,0,0,1001300,,好喜欢歌词啊~♡,5905577314,0,2023-05-12 23:12:06
心一小黑,532827630,23,1,120101,,谢谢，也祝你幸福快乐,5905191957,0,2023-05-12 02:51:40
天天都要吃榴莲,577047696,17,2,441200,空,22了要毕业了,5905136741,0,2023-05-12 00:08:35
沉辩-,1345945151,0,2,100,永怀善意  清澈明朗,我的24岁还剩17分钟啦,5905114430,0,2023-05-11 23:43:21
帐号已注销,8189885589,无,无,无,无,正式步入34，这有点快[流感],5904828217,0,2023-05-11 11:47:42
FASweet,611741695,0,1,445100,我们都很擅长在一段没有回应的感情中自我拉扯,祝自己生日快乐,5904781647,2,2023-05-11 08:48:08
urnot_tinghong,1348559538,0,2,500106,心之所向，必然勇往,佩玲真的好有才[强],5904178728,0,2023-05-10 03:12:08
LOGEN2001_OTl,2118726024,17,1,530700,山海奔腾千万里,2023年5月10日是我23岁生日风来了又走不留，我向它挥挥手说再见。23年前的今天，妈妈带我来到这世界，如今我不常把她挂嘴边，她好像偷偷藏了起来。我所念所爱之人，已是阴阳两相隔。听不到你的叮嘱我时常会彷徨。轻舟难过万重山，我愿有来世，如此你要健康快乐。也愿我此生平安灿烂，如此你会放心的长眠。要开心哇我亲爱的妈妈，让你操心的儿子已经23了，就祝我生日快乐吧，晚安，我们梦里见[爱心],5904161540,2,2023-05-10 01:38:56
Dreamer059,1765689747,18,1,330100,,祝自己生日快乐,5903669142,1,2023-05-09 01:01:12
05LLLinK,268356591,15,1,431000,扔掉我没什么好说的过去,谢谢[多多大笑],5903490339,0,2023-05-08 20:35:49
yytttkx_,1899380608,0,0,100,保持善良 天天开心,谢谢你！祝你心想事成！,5903333116,0,2023-05-08 12:47:35
你说扬言爱就是爱吗,1764176750,0,0,100,晚安,生日快乐，祝你天天开心快快乐乐,5903299001,0,2023-05-08 10:52:05
你说扬言爱就是爱吗,1764176750,0,0,100,晚安,生日快乐 祝你天天开心快快乐乐,5903299957,0,2023-05-08 10:51:53
心一小黑,532827630,23,1,120101,,今天我生日，祝自己生日快乐[爱心][爱心][爱心],5903214826,0,2023-05-08 02:26:17
yytttkx_,1899380608,0,0,100,保持善良 天天开心,祝自己生日快乐，新的一年会更好吧,5903176700,1,2023-05-08 00:50:21
Kartemis_DM,1520805869,22,2,350100,白首如新，倾盖如故,又巧了，我也是！！！[开心],5902318052,1,2023-05-06 18:21:45
春风十里蓝yico,417227107,0,2,510100,,哈哈哈哈哈。因为我两个都喜欢,5902272373,1,2023-05-06 16:50:24
Vivy王汪旺,416004035,0,0,100,你给我笑容 我给你我的我,生日快乐（昨天和今天）🍰,5902208849,0,2023-05-06 13:27:02
-Moverest-,133199390,0,1,100,世界上的歌声将我们连结在一起。那些被遗忘的旋律、未被推送的佳作，依然等待被聆听、被珍惜。我热爱音乐〈国语曲库〉，专注于歌曲的词意、情感表达与演唱意境。不随波逐流，不盲目追随，只愿发掘值得珍藏的小众之声，让好歌被听见，让情感被共鸣。不随便关注人，不再加粉团。【开心家族】成立于2018.7.22，由彩虹色流星雨⚡-Moverest-创建，至今六周年。人生如旅，音乐相伴。有些旋律稍纵即逝，有些歌词却刻进心底。有些相遇擦肩即忘，有些声音却值得回首。生命如书，每一首歌都是章节——或短暂，或悠长，总有一些让人铭记。愿能在音乐里找到共鸣，在旋律中感受温暖。若安好，便是晴天。,这首歌的歌词是在庆祝生日这个特殊的日子，但并没有像传统的庆祝方式那样过于隆重或仪式化，反而表达了一种简单、真诚、轻松的祝福。歌词中提到了“不想有那么多的仪式感”，这是对传统庆祝方式的一种否定，认为过多的礼仪只会让人产生压力和不自在。相反，作者强调了庆祝日子本身的重要性，因为这一天值得纪念，而不是因为庆祝的仪式感。这种简单的祝福方式也可以通过歌词中的“Happy birthday to you，祝你期待的不再落空，祝你所爱的是值得去爱的，祝你在意的也是能读懂你的，祝你快乐或者也可以不快乐”等句子中体现出来。同时，歌词中也表达了一些人生的感悟，比如“不想靠近不想远离”，“祝你好好生活祝你从容自我”，这些语言简洁而有力，令人深思。,5902005807,20,2023-05-05 23:39:35
-肉丁烧麦,466566956,17,2,320800,,生日快乐！也祝自己生日快乐 永远爱自己,5901777746,0,2023-05-05 15:18:16
钦笔信,3880263719,28,0,610100,,今天是我的生日，祝自己和同一天出生的人生日快乐！,5901757967,1,2023-05-05 14:15:07
Kartemis_DM,1520805869,22,2,350100,白首如新，倾盖如故,我居然刷到了我想看到的评论！！！,5901737010,0,2023-05-05 13:06:10
